AlumBand,TransFreq,Date,Fate,Lat1,Long1,Bear1,Lat2,Long2,Bear2,Lat3,Long3,Bear3,Notes,Recovered,Downloaded,
1522,149.5026,6/25/2020,L,44.94175,-68.68693,76,,,,,,,"Same localized area as last check but on the move, do not suspect re-nesting yet",,,
1523,149.092,3/13/2020,L,44.92555,-68.69398,85,,,,,,,,,,
1523,149.092,3/18/2020,L,44.92927,-68.68411,342,,,,,,,,,,
1523,149.092,3/25/2020,L,44.93060,-68.69480,70,,,,,,,,,,
1523,149.092,4/7/2020,L,44.93250,-68.68660,,,,,,,,,,,
1523,149.0915,4/14/2020,L,44.93713,-68.70181,168,,,,,,,,,,
1523,149.0915,4/17/2020,L,44.92534,-68.70413,284,,,,,,,,,,
1523,149.0911,5/21/2020,L,44.98762,-68.67142,61,44.991275,-68.668527,1,,,,Missing bird found! will circle next check if in same spot,,,
1523,149.0911,5/23/2020,L,44.99329,-68.66232,178,,,,,,,"visual, no brood, followed and located 2x alone, bumped multiple times.",,,
1523,149.0911,6/8/2020,L,44.988667,-68.65853,47,44.989916,-68.652041,,,,,"within forest of posted property, close to house",,,
1523,149.0911,6/15/2020,L,44.98872,-68.65885,,"visual in ditch, solo",,,,,,,,,
1523,149.0911,6/19/2020,L,44.98869,-68.65889,,,,,,,,visual in drainage ditch,,,
1523,149.0911,6/25/2020,L,44.9874,-68.666859,,,,,,,,"visual barely within access road from maine road on log pile, another unmarked lone hen ~30m north roadside",,,
1524,149.311,3/13/2020,L,44.92959,-68.69409,325,,,,,,,,,,
1524,149.311,3/18/2020,L,44.92927,-68.68411,342,,,,,,,,,,
1524,149.311,3/25/2020,L,44.93060,-68.69480,70,,,,,,,,,,
1524,149.311,3/30/2020,L,44.93250,-68.68660,,,,,,,,,,,
1524,149.311,4/7/2020,L,44.93250,-68.68660,,,,,,,,,,,
1524,149.3115,4/14/2020,L,44.93713,-68.70181,199,,,,,,,,,,
1524,149.3115,4/17/2020,L,44.92534,-68.70413,284,,,,,,,,,,
1525,149.111,3/13/2020,L,44.92959,-68.69409,325,,,,,,,,,,
1525,149.111,3/18/2020,L,44.92927,-68.68411,342,,,,,,,,,Y,
1525,149.111,3/25/2020,L,44.93060,-68.69480,73,,,,,,,,,,
1525,149.1105,3/30/2020,L,44.93250,-68.68660,280,,,,,,,,,,
1525,149.112,3/31/2020,L,44.92896,-68.69732,,,,,,,,,,Y,
1525,149.1105,4/7/2020,L,44.96150,-68.69570,298,,,,,,,,,,
1525,149.1111,4/14/2020,L,44.94341,-68.70072,19,,,,,,,,,,
1525,149.1111,4/15/2020,L,44.95799,-68.70455,107,,,,,,,Downloaded,,Y,
1525,149.1111,4/17/2020,L,44.95379,-68.70778,308,,,,,,,Access to winter rd?,,,
1525,149.1111,4/20/2020,L,44.95369,-68.70202,283,,,,,,,Behind 52 Hudson Rd. Confirm nest when possible.,,,
1525,149.1111,4/23/2020,L,44.95366,-68.70193,40,,,,,,,Same location as 4/20!,,,
1525,149.1111,5/2/2020,L,44.95647,-68.70337,,,,,,,,Still on nest,,,
1525,149.1111,5/4/2020,L,44.95639,-68.70378,,,,,,,,Likely still on nest but mort signal,,Y,
1525,149.111,5/13/2020,L,44.95648,-68.70341,,,,,,,,"Still on nest, still emitting mort signal",,Y,
1525,149.1111,5/18/2020,D,44.94324,-68.699788,,,,,,,,"Location is where the unit was carried by predator, mort location from GPS data: 44.956136, -68.704376, hen was killed on nest, carcass was carried/consumed in field at GPS point.",Y,,
1551,149.384,1/9/2020,L,44.84976,-68.74893,,,,,,,,,,,
1551,149.3836,1/13/2020,L,44.84976,-68.74893,172,,,,,,,,,,
1551,149.3836,1/20/2020,L,44.846165,-68.74670,,,,,,,,,,,
1551,149.3836,1/30/2020,L,44.846165,-68.74670,,,,,,,,,,,
1551,149.3836,2/5/2020,L,44.84405,-68.74479,356,,,,,,,,,,
1551,149.3836,2/12/2020,L,44.84675,-68.74311,168,,,,,,,,,,
1551,149.3836,2/18/2020,L,44.84642,-68.74310,256,,,,,,,,,,
1551,149.3836,3/4/2020,L,44.84670,-68.74860,,,,,,,,,,,
1551,149.3836,3/10/2020,L,44.85570,-68.74168,,,,,,,,,,,
1551,149.3836,3/16/2020,L,44.84442,-68.74600,80,,,,,,,,,,
1551,149.3836,3/23/2020,L,44.84983,-68.74517,101,,,,,,,,,,
1551,149.3836,3/26/2020,L,44.84700,-68.74719,270,,,,,,,,,,
1551,149.3836,5/4/2020,L,44.94237,-68.67729,324,,,,,,,With 1521 at recycling center,,,
1551,149.3836,5/7/2020,L,44.94121,-68.67617,324,,,,,,,close to recycling cecnter and 1521,,,
1551,149.3836,5/11/2020,L,44.94045,-68.67601,292,,,,,,,,,,
1551,149.3836,5/13/2020,L,44.94337,-68.68313,70,44.943561,-68.682953,204,,,,,,,
1551,149.3836,5/18/2020,L,44.94344,-68.684431,111,44.943782,-68.683905,148,,,,"localized area, different triangulation loc than last visit",,,
1551,149.3836,5/21/2020,L,44.94311,-68.68325,42,44.943262,-68.68282,298,,,,"Definitely nesting, circled tight, held tight",,,
1551,149.3836,6/1/2020,D,44.94309,-68.68246,,,,,,,,"Whole carcass found buried next to stump just below organic layer, large holes on dorsal side/top of scapula, punctures on left thigh, most of dorsal and wing meat consumed, fox hole within 40m?",Y,,
1552,149.733,1/9/2020,L,44.84976,-68.74893,,,,,,,,,,,
1552,149.733,1/13/2020,L,44.84976,-68.74893,172,,,,,,,,,,
1552,149.733,1/20/2020,L,44.846165,-68.74670,,,,,,,,,,,
1552,149.733,1/30/2020,L,44.846165,-68.74670,,,,,,,,,,,
1552,149.7326,2/5/2020,L,44.84405,-68.74479,356,,,,,,,,,,
1552,149.7326,2/12/2020,L,44.84675,-68.74311,168,,,,,,,,,,
1552,149.7326,2/18/2020,L,44.84642,-68.74310,256,,,,,,,,,,
1552,149.7326,3/4/2020,L,44.84670,-68.74860,,,,,,,,,,,
1552,149.7326,3/10/2020,L,44.85570,-68.74168,,,,,,,,,,,
1552,149.7326,3/15/2020,L,44.84442,-68.74600,80,,,,,,,,,,
1552,149.7326,3/23/2020,L,44.84983,-68.74517,101,,,,,,,,,,
1552,149.7326,3/26/2020,L,44.84700,-68.74719,270,,,,,,,,,,
1552,149.732,5/4/2020,L,45.00106,-68.81475,,,,,,,,"Visual, hen alone in field foraging",,,
1552,149.732,5/7/2020,L,44.98673,-68.79637,55,,,,,,,,,,
1552,149.732,5/11/2020,L,45.00776,-68.81918,122,,,,,,,,,,
1552,149.732,5/13/2020,L,45.00940,-68.81864,169,44.007789,-68.819155,103,,,,,,,
1552,149.732,5/18/2020,L,45.00814,-68.81913,158,,,,,,,"close to previous point, localized movements but not yet nesting.",,,
1552,149.732,5/23/2020,L,45.00696,-68.81711,276,45.007759,-68.81919,,,,,nesting hen but unable to confirm or flush b/c land is posted/landowner won't contact,,,
1552,149.732,6/1/2020,L,45.00679,-68.81758,,,,,,,,"Nesting! 13 eggs, middle of slash pile in small strip of forest between veggie fields.",,,
1552,149.732,6/8/2020,L,45.00709,-68.81724,348,,,,,,,"within 30m of nest, recess? eggs still warm, not depredated.",,,
1552,149.732,6/12/2020,L,45.00688,-68.81663,162,,,,,,,,,,
1552,149.732,6/15/2020,L,45.00688,-68.81663,162,,,,,,,,,,
1552,149.732,6/19/2020,L,45.00113,-68.81488,,,,,,,,,,,
1553,149.42,1/9/2020,L,44.84976,-68.74893,,,,,,,,,,,
1553,149.42,1/13/2020,L,44.84440,-68.74467,15,,,,,,,Download,,Y,
1553,149.42,1/20/2020,L,44.846165,-68.74670,,,,,,,,,,,
1553,149.42,1/30/2020,L,44.846165,-68.74670,,,,,,,,,,,
1553,149.4196,2/5/2020,L,44.84405,-68.74479,356,,,,,,,Download,,Y,
1553,149.4196,2/12/2020,L,44.84675,-68.74311,168,,,,,,,,,,
1553,149.4196,2/18/2020,L,44.84642,-68.74310,256,,,,,,,,,,
1553,149.4196,3/4/2020,L,44.84670,-68.74860,,,,,,,,,,,
1553,149.4196,3/10/2020,L,44.85570,-68.74168,,,,,,,,,,,
1553,149.4196,3/16/2020,L,44.84442,-68.74600,80,,,,,,,,,,
1553,149.4196,3/23/2020,L,44.84983,-68.74517,101,,,,,,,Downloaded,,Y,
1553,149.4196,3/26/2020,L,44.84700,-68.74719,270,,,,,,,,,,
1553,149.4196,3/30/2020,L,44.84671,-68.74858,,,,,,,,,,,
1553,149.4196,4/1/2020,L,44.84682,-68.75316,188,,,,,,,download visual,,Y,
1553,149.4196,4/6/2020,L,44.84683,-68.74861,303,,,,,,,,,,
1553,149.4196,4/8/2020,L,44.84670,-68.74854,196,,,,,,,,,,
1553,149.4196,4/14/2020,L,44.84666,-68.74858,288,,,,,,,Downloaded,,Y,
1553,149.4196,4/17/2020,L,44.84646,-68.75078,,,,,,,,Visual w/ atleast 3 other hens,,,
1553,149.4196,4/20/2020,L,44.84670,-68.74850,59,,,,,,,,,,
1553,149.4196,4/23/2020,L,44.85507,-68.76331,105,,,,,,,,,,
1553,149.4196,4/28/2020,L,44.845751,-68.752019,360,,,,,,,,,Y,
1553,149.4196,4/29/2020,L,44.84793,-68.75085,332,,,,,,,,,,
1553,149.4196,5/5/2020,L,44.84909,-68.75418,172,,,,,,,On the move with 1555/1558 and a few uncollared individuals,,,
1553,149.4196,5/8/2020,L,44.84825,-68.75217,312,,,,,,,,,,
1553,149.4196,5/12/2020,L,44.84657,-68.764878,82,,,,,,,Kittredge Rd side of bog,,,
1553,149.4196,5/13/2020,L,44.84912,-68.75252,271,,,,,,,nesting,,Y,
1553,149.4196,5/18/2020,L,44.85185,-68.752737,,,,,,,,,,,
1553,149.4196,5/20/2020,L,44.84878,-68.75335,,,,,,,,North side of trail nesting in meadow,,,
1553,149.4196,5/23/2020,L,44.85185,-68.75274,,,,,,,,still on nest,,,
1553,149.4196,5/26/2020,L,44.84841,-68.75325,,,,,,,,"still on nest, GPS nest coords",,,
1553,149.419,6/1/2020,L,44.85121,-68.75237,,,,,,,,"Visual w/ 446, 1560, and toms",,Y,
1553,149.419,6/5/2020,L,44.84882,-68.74994,226,,,,,,,with toms (including 1254) in field,,,
1553,149.419,6/19/2020,L,44.83932,-68.75638,,,,,,,,"downloaded by climbing a tree stand, big movement from last location, edge of bog",,Y,
1553,149.419,6/25/2020,L,44.83559,-68.76085,308,44.836888,-68.760364,284,,,,"Big movement from Davis Oil, might suggest renesting behavior?",,,
1554,149.212,1/9/2020,L,44.84976,-68.74893,,,,,,,,,,,
1554,149.212,1/13/2020,L,44.84976,-68.74893,172,,,,,,,,,,
1554,149.212,1/20/2020,L,44.846165,-68.74670,,,,,,,,,,,
1554,149.212,1/30/2020,L,44.846165,-68.74670,,,,,,,,,,,
1554,149.212,2/5/2020,L,44.84405,-68.74479,356,,,,,,,,,,
1554,149.212,2/12/2020,L,44.84675,-68.74311,168,,,,,,,,,,
1554,149.212,2/18/2020,L,44.84642,-68.74310,256,,,,,,,,,,
1554,149.212,3/4/2020,L,44.84670,-68.74860,,,,,,,,,,,
1554,149.212,3/10/2020,L,44.85570,-68.74168,,,,,,,,,,,
1554,149.212,3/16/2020,L,44.84442,-68.74600,80,,,,,,,,,,
1554,149.212,3/23/2020,L,44.84983,-68.74517,101,,,,,,,,,,
1554,149.212,3/26/2020,L,44.84700,-68.74719,270,,,,,,,,,,
1554,149.212,5/7/2020,L,44.99562,-68.80624,256,,,,,,,,,,
1554,149.212,5/11/2020,L,44.99568,-68.80628,299,,,,,,,,,,
1554,149.212,5/13/2020,L,44.99623,-68.80802,233,,,,,,,,,,
1554,149.212,5/18/2020,L,44.99620,-68.807684,58,44.995067,-68.804251,356,,,,,,,
1554,149.2114,5/21/2020,L,44.99767,-68.81031,34,,,,,,,,,,
1554,149.2114,5/23/2020,L,44.99944,-68.80963,138,,,,,,,"edge of logging trail off Hudson Rd, moved across rd since being found, is seen by landowner walking same route alone for the past week",,,
1554,149.2114,6/1/2020,L,44.99843,-68.80864,105,,,,,,,,,,
1554,149.2114,6/8/2020,L,45.00016,-68.81139,275,,,,,,,,,,
1554,149.2114,6/12/2020,L,44.99947,-68.81182,276,moved across the road,,,,,,,,,
1554,149.2114,6/15/2020,L,45.00062,-68.81378,,,,,,,,,,,
1554,149.2114,6/19/2020,L,44.99981,-68.81223,,,,,,,,,,,
1555,149.283,1/9/2020,L,44.84976,-68.74893,,,,,,,,,,,
1555,149.2832,1/13/2020,L,44.84976,-68.74893,215,,,,,,,,,,
1555,149.2832,1/20/2020,L,44.846165,-68.74670,,,,,,,,,,,
1555,149.2832,1/30/2020,L,44.846165,-68.74670,,,,,,,,,,,
1555,149.2832,2/5/2020,L,44.84405,-68.74479,356,,,,,,,,,,
1555,149.2832,2/12/2020,L,44.84675,-68.74311,168,,,,,,,,,,
1555,149.2832,2/18/2020,L,44.84642,-68.74310,256,,,,,,,,,,
1555,149.2832,3/4/2020,L,44.84670,-68.74860,,,,,,,,,,,
1555,149.2832,3/10/2020,L,44.85570,-68.74168,,,,,,,,,,,
1555,149.2832,3/16/2020,L,44.84442,-68.74600,80,,,,,,,,,,
1555,149.2832,3/23/2020,L,44.84983,-68.74517,101,,,,,,,,,,
1555,149.2832,3/26/2020,L,44.84700,-68.74719,270,,,,,,,,,,
1555,149.2832,3/30/2020,L,44.84671,-68.74858,,,,,,,,,,,
1555,149.2832,4/1/2020,L,44.84682,-68.75316,188,,,,,,,,,,
1555,149.2832,4/6/2020,L,44.84683,-68.74861,303,,,,,,,,,,
1555,149.2832,4/8/2020,L,44.84670,-68.74854,196,,,,,,,,,,
1555,149.2832,4/14/2020,L,44.84666,-68.74858,48,,,,,,,,,,
1555,149.2832,4/17/2020,L,44.84646,-68.75078,,,,,,,,Visual w/ atleast 3 other hens,,,
1555,149.2832,4/20/2020,L,44.84670,-68.74850,300,,,,,,,,,,
1555,149.2832,4/23/2020,L,44.85507,-68.76331,105,,,,,,,,,,
1555,149.2831,4/28/2020,L,44.850156,-68.74862,260,,,,,,,,,,
1555,149.2831,4/29/2020,L,44.84793,-68.75085,6,,,,,,,,,,
1555,149.2831,5/5/2020,L,44.84909,-68.75418,172,,,,,,,On the move with 1558/1553 and a few uncollared individuals,,,
1555,149.2831,5/8/2020,L,44.84825,-68.75217,312,,,,,,,,,,
1555,149.2831,5/12/2020,L,44.84657,-68.764878,,,,,,,,"Visual, on the move",,,
1555,149.2831,5/15/2020,L,44.84816,-68.763214,90,,,,,,,In Bog,,,
1555,149.2831,5/18/2020,L,44.85185,-68.752737,349,,,,,,,,,,
1555,149.282,5/20/2020,L,44.85093,-68.77211,357,,,,,,,"Close, abandoned farm on Essex",,,
1555,149.282,5/23/2020,L,44.85149,-68.75511,329,,,,,,,,,,
1555,149.282,5/26/2020,L,44.84825,-68.75617,3,,,,,,,,,,
1555,149.2826,6/1/2020,L,44.85173,-68.75501,131,,,,,,,,,,
1555,149.2826,6/5/2020,L,44.85414,-68.77418,82,,,,,,,,,,
1555,149.2826,6/10/2020,L,44.85578,-68.77027,76,,,,,,,,,,
1555,149.2821,6/19/2020,L,44.85621,-68.76443,105,44.855665,-68.762662,16,,,,"nesting on edge of somone's lawn in birch stand, egg found in middle of lawn two days prior, still laying?",,,
1555,149.2821,6/25/2020,L,44.85585,-68.76294,56,,,,,,,"Nesting, will attempt flush soon, but egg found in yard recently (6/17) so might still be laying or very early in incubation",,,
1556,149.161,1/9/2020,L,44.84976,-68.74893,,,,,,,,,,,
1556,149.1612,1/13/2020,L,44.84440,-68.74467,15,,,,,,,Download,,Y,
1556,149.1612,1/20/2020,L,44.846165,-68.74670,,,,,,,,,,,
1556,149.1612,1/30/2020,L,44.846165,-68.74670,,,,,,,,,,,
1556,149.1608,2/5/2020,L,44.84405,-68.74479,356,,,,,,,Download,,Y,
1556,149.1608,2/12/2020,L,44.84675,-68.74311,168,,,,,,,,,,
1556,149.1608,2/18/2020,L,44.84642,-68.74310,256,,,,,,,,,,
1556,149.1608,3/4/2020,L,44.84670,-68.74860,,,,,,,,,,,
1556,149.1608,3/10/2020,L,44.85570,-68.74168,,,,,,,,,,,
1556,149.1608,3/16/2020,L,44.84442,-68.74600,80,,,,,,,,,,
1556,149.16,3/23/2020,L,44.84983,-68.74517,101,,,,,,,Downloaded,,Y,
1556,149.16,3/26/2020,L,44.84700,-68.74719,267,,,,,,,,,,
1557,149.673,1/9/2020,L,44.84976,-68.74893,,,,,,,,,,,
1557,149.6726,1/13/2020,L,44.84976,-68.74893,172,,,,,,,,,,
1557,149.6726,1/20/2020,L,44.846165,-68.74670,,,,,,,,,,,
1557,149.6726,1/30/2020,L,44.846165,-68.74670,,,,,,,,,,,
1557,149.6724,2/5/2020,L,44.84405,-68.74479,356,,,,,,,,,,
1557,149.6724,2/12/2020,L,44.84675,-68.74311,168,,,,,,,,,,
1557,149.6724,2/18/2020,L,44.84642,-68.74310,256,,,,,,,,,,
1557,149.6724,3/4/2020,L,44.84625,-68.74288,222,,,,,,,,,,
1557,149.6724,3/10/2020,D,44.84573,-68.74452,,,,,,,,"Backpack retrieved, only primaries and butt-end band left at mort site under a downed White Pine. Coyote tracks within 3m of killsite. ",Y,,
1557,149.6724,3/16/2020,MIA,,,,,,,,,,"searched with yagi-- Kittredge Rd, Joans Hill Rd, Bangor Forest Parking, Longview Dr behind Burlington",,,
1558,149.411,1/9/2020,L,44.84976,-68.74893,,,,,,,,,,,
1558,149.4114,1/13/2020,L,44.84976,-68.74893,153,,,,,,,,,,
1558,149.4114,1/20/2020,L,44.846165,-68.74670,,,,,,,,,,,
1558,149.4114,1/30/2020,L,44.846165,-68.74670,,,,,,,,,,,
1558,149.4114,2/5/2020,L,44.84405,-68.74479,356,,,,,,,,,,
1558,149.4114,2/12/2020,L,44.84675,-68.74311,168,,,,,,,,,,
1558,149.4114,2/18/2020,L,44.84642,-68.74310,256,,,,,,,,,,
1558,149.4114,3/4/2020,L,44.84670,-68.74860,,,,,,,,,,,
1558,149.4114,3/10/2020,L,44.85570,-68.74168,,,,,,,,,,,
1558,149.4114,3/16/2020,L,44.84442,-68.74600,80,,,,,,,,,,
1558,149.4114,3/23/2020,L,44.84983,-68.74517,101,,,,,,,,,,
1558,149.4114,3/26/2020,L,44.84700,-68.74719,219,,,,,,,,,,
1558,149.4114,3/30/2020,L,44.84671,-68.74858,,,,,,,,,,,
1558,149.4114,4/1/2020,L,44.84682,-68.75316,188,,,,,,,,,,
1558,149.4114,4/6/2020,L,44.84683,-68.74861,303,,,,,,,,,,
1558,149.4114,4/8/2020,L,44.84670,-68.74854,196,,,,,,,,,,
1558,149.4114,4/14/2020,L,44.84666,-68.74858,288,,,,,,,,,,
1558,149.4114,4/17/2020,L,44.84646,-68.75078,,,,,,,,Visual w/ atleast 3 other hens,,,
1558,149.4114,4/20/2020,L,44.84670,-68.74850,59,,,,,,,,,,
1558,149.4114,4/23/2020,L,44.85507,-68.76331,105,,,,,,,,,,
1558,149.4111,4/28/2020,L,44.850156,-68.74862,,,,,,,,,,,
1558,149.4111,4/29/2020,L,44.84793,-68.75085,6,,,,,,,,,,
1558,149.4111,5/2/2020,L,44.84394,-68.74176,,,,,,,,,,,
1558,149.4111,5/5/2020,L,44.84909,-68.75418,172,,,,,,,On the move with 1555/1553 and a few uncollared individuals,,,
1558,149.411,5/8/2020,L,44.84825,-68.75217,165,,,,,,,,,,
1558,149.411,5/12/2020,L,44.85177,-68.75435,111,44.85155,-68.754214,20,,,,,,,
1558,149.411,5/15/2020,L,44.850755,-68.745433,316,44.851425,-68.749553,56,,,,,,,
1558,149.411,5/18/2020,L,44.85185,-68.752737,197,,,,,,,,,,
1558,149.411,5/20/2020,L,44.85205,-68.75392,203,,,,,,,Back near questionable nesting area,,,
1558,149.411,5/23/2020,L,44.84985,-68.75521,180,,,,,,,,,,
1558,149.411,6/5/2020,L,44.84663,-68.74860,224,,,,,,,"edge of gankie rd, far, double blip transmission but not mortality - might just be too close to old mort collars",,,
1558,149.411,6/10/2020,L,44.83429,-68.75475,46,,,,,,,In wetland area next to Home Depot,,,
1558,149.411,6/19/2020,L,44.83420,-68.75461,54,,,,,,,,,,
1558,149.411,6/25/2020,L,44.83614,-68.75277,,,,,,,,"visual, hen acting broody, flushed off atleast 5 poults, very thick grass so not enough visibility to get accurate brood count. Missed nest.",,,
1559,149.4412,1/9/2020,L,44.84976,-68.74893,,,,,,,,,,,
1559,149.4412,1/13/2020,L,44.84976,-68.74893,164,,,,,,,,,,
1559,149.4412,1/20/2020,L,44.846165,-68.74670,,,,,,,,,,,
1559,149.4412,1/30/2020,L,44.846165,-68.74670,,,,,,,,,,,
1559,149.4412,2/5/2020,L,44.84405,-68.74479,356,,,,,,,,,,
1559,149.4412,2/12/2020,L,44.84675,-68.74311,168,,,,,,,,,,
1559,149.4412,2/18/2020,L,44.84642,-68.74310,256,,,,,,,,,,
1559,149.4412,3/4/2020,L,44.84670,-68.74860,,,,,,,,,,,
1559,149.4412,3/10/2020,L,44.85570,-68.74168,,,,,,,,,,,
1559,149.4412,3/16/2020,L,44.84442,-68.74600,80,,,,,,,,,,
1559,149.4412,3/23/2020,L,44.84983,-68.74517,101,,,,,,,,,,
1559,149.4412,3/26/2020,L,44.84700,-68.74719,267,,,,,,,,,,
1559,149.4411,6/15/2020,D,45.02874,-68.75771,,,,,,,,,,,
1560,149.5934,1/9/2020,L,44.84976,-68.74893,,,,,,,,,,,
1560,149.5934,1/13/2020,L,44.84976,-68.74893,172,,,,,,,,,,
1560,149.5934,1/20/2020,L,44.846165,-68.74670,,,,,,,,,,,
1560,149.5934,1/30/2020,L,44.846165,-68.74670,,,,,,,,,,,
1560,149.5934,2/5/2020,L,44.84405,-68.74479,356,,,,,,,,,,
1560,149.5934,2/12/2020,L,44.84675,-68.74311,168,,,,,,,,,,
1560,149.5934,2/18/2020,L,44.84642,-68.74310,256,,,,,,,,,,
1560,149.5934,3/4/2020,L,44.84670,-68.74860,,,,,,,,,,,
1560,149.5934,3/10/2020,L,44.85570,-68.74168,,,,,,,,,,,
1560,149.5934,3/16/2020,L,44.84442,-68.74600,80,,,,,,,,,,
1560,149.5934,3/23/2020,L,44.84983,-68.74517,101,,,,,,,,,,
1560,149.5934,3/26/2020,L,44.84700,-68.74719,219,,,,,,,,,,
1560,149.5934,3/30/2020,L,44.84671,-68.74858,,,,,,,,,,,
1560,149.5934,4/1/2020,L,44.84682,-68.75316,188,,,,,,,,,,
1560,149.5931,4/6/2020,L,44.84683,-68.74861,303,,,,,,,,,,
1560,149.5931,4/8/2020,L,44.84670,-68.74854,286,,,,,,,,,,
1560,149.5931,4/14/2020,L,44.84666,-68.74858,48,,,,,,,,,,
1560,149.5931,4/15/2020,L,44.86458,-68.75959,220,,,,,,,Triangulated to whitetail way/Fox Hollow Dev,,,
1560,149.5931,4/17/2020,L,44.85101,-68.76066,,,,,,,,"Visual on wing, hen flushed from brush by bobcat, observed from across the field. Could not locate nest if there was one.",,,
1560,149.5931,4/20/2020,L,44.84670,-68.74850,331,,,,,,,,,,
1560,149.5931,4/23/2020,L,44.85507,-68.76331,105,,,,,,,,,,
1560,149.5931,4/28/2020,L,44.845751,-68.752019,39,,,,,,,,,,
1560,149.5931,5/5/2020,L,44.85305,-68.75440,107,,,,,,,"Confirm bearing on next check, nest?",,,
1560,149.5931,5/8/2020,L,44.853287,-68.75433,165,44.852589,-68.754297,61,,,,,,,
1560,149.5931,5/12/2020,L,44.85281,-68.75393,335,44.853307,-68.754352,160,,,,,,,
1560,149.5931,5/15/2020,L,44.85331,-68.75435,150,44.85302,-68.754319,52,,,,,,,
1560,149.5931,5/18/2020,L,44.85309,-68.75418,,,,,,,,triangulated nesting location,,,
1560,149.5931,5/23/2020,L,44.85311,-68.75423,,,,,,,,"Nest loc, flush date, 12 eggs ready to hatch",,,
1560,149.5931,5/26/2020,L,44.85149,-68.75176,140,,,,,,,"abandoned nest, heading towards gobblers in field",,,
1560,149.5922,6/1/2020,L,44.85121,-68.75237,,,,,,,,"Visual w/ 446, 1553, and toms",,,
1560,149.5922,6/5/2020,L,44.85013,-68.75195,140,,,,,,,,,,
1560,149.5922,6/19/2020,L,44.85209,-68.75054,40,,,,,,,,,,
1560,149.5922,6/25/2020,L,44.85251,-68.74976,101,,,,,,,"On the move, with 446",,,
1561,150.89,2/25/2020,L,44.71523,-68.86971,252,,,,,,,no download,,,
1561,150.89,3/4/2020,L,44.70782,-68.87000,,,,,,,,"Visual of hens in backyard, chicken feed everywhere",,,
1561,150.89,3/16/2020,L,44.70380,-68.86900,190,,,,,,,,,,
1561,150.89,3/23/2020,L,44.70782,-68.87000,355,,,,,,,Downloaded,,Y,
1561,150.89,3/26/2020,L,44.70782,-68.87000,285,,,,,,,,,,
1561,150.89,3/30/2020,L,44.70782,-68.87000,271,,,,,,,,,,
1561,150.89,4/1/2020,L,44.71414,-68.87507,79,,,,,,,"download, visual",,Y,
1561,150.8896,4/8/2020,L,44.70782,-68.87000,276,,,,,,,,,,
1561,150.889,4/21/2020,L,44.71509,-68.87000,78,,,,,,,,,N,
1561,150.89,4/29/2020,L,44.71222,-68.87507,300,,,,,,,,,,
1561,150.89,5/4/2020,L,44.71545,-68.86966,230,,,,,,,,,,
1561,150.889,5/11/2020,,44.71280,-68.88101,,,,,,,,"dead, removed fate for band recovery",N,Y,
1561,150.889,5/19/2020,L,44.71365,-69.88442,,,,,,,,,,Y,
1561,150.889,5/27/2020,L,44.71413,-68.88615,,,,,,,,,,N,
1561,150.889,6/9/2020,D,44.70757,68.86924,,,,,,,,"Possible Mortality, wait to see download",,Y,
1562,149.5717,2/25/2020,L,44.71523,-68.86971,252,,,,,,,,,,
1562,149.5717,3/4/2020,L,44.70782,-68.87000,,,,,,,,,,,
1562,149.5717,3/16/2020,L,44.70380,-68.86900,190,,,,,,,,,,
1562,149.5717,3/23/2020,L,44.70782,-68.87000,355,,,,,,,,,,
1562,149.5717,3/26/2020,L,44.70782,-68.87000,285,,,,,,,,,,
1562,149.5717,3/30/2020,L,44.70782,-68.87000,271,,,,,,,,,,
1562,149.5717,4/1/2020,L,44.71414,-68.87507,79,,,,,,,,,,
1562,149.5715,4/8/2020,L,44.73020,-68.86881,212,,,,,,,,,,
1562,149.571,4/21/2020,L,44.71509,-68.87000,175,,,,,,,,,,
1562,149.571,4/30/2020,L,44.70889,-68.86730,nest,,,,,,,,,,
1562,149.571,5/4/2020,L,44.70884,-68.86715,90,44.709065,-68.867117,220,44.708919,-68.866807,282,"Nest Site, Second visit, same spot",,,
1562,149.571,5/6/2020,L,44.70884,-68.86715,90,,,,,,,,,,
1562,149.571,5/11/2020,D,44.70663,-68.86146,mort site,,,,,,,"Transmitter found about 1/4 mile from nest site.  Antennai chewed off, straps chewed and broken.  two small feathers with transmitter.",Y,,
1563,150.9344,2/25/2020,L,44.71523,-68.86971,252,,,,,,,no download,,,
1563,150.9344,3/4/2020,L,44.70782,-68.87000,,,,,,,,,,,
1563,150.9344,3/16/2020,L,44.70380,-68.86900,190,,,,,,,,,,
1563,150.9344,3/23/2020,L,44.70782,-68.87000,355,,,,,,,Downloaded,,Y,
1563,150.9344,3/26/2020,L,44.70782,-68.87000,285,,,,,,,,,,
1563,150.9344,3/30/2020,L,44.70782,-68.87000,271,,,,,,,,,,
1563,150.9344,4/1/2020,L,44.71414,-68.87507,79,,,,,,,"download, visual",,Y,
1563,150.9344,4/8/2020,L,44.73020,-68.86881,212,,,,,,,,,,
1563,150.934,4/21/2020,L,44.73194,-68.85615,201,,,,,,,,,N,
1563,150.934,5/12/2020,D,44.73490,-68.85200,,,,,,,,,,Y,
1563,150.934,5/20/2020,,44.73468,-68.85212,,,,,,,,"dead, removed fate for band recovery, Most feathers scattered. No bones or carcass found",Y,Y,
